step,boid,pos_x,pos_y,vel_x,vel_y
0,0,87.67200691296318,95.45809597464644,0.9503142926441672,-1.0195210614089203
0,1,64.00768213516963,64.39574247157208,0.5900390171046016,-0.5616171084808272
0,2,17.732321502192455,49.86460203438573,1.0332401213435003,0.32729355422154993
0,3,76.14364775513974,70.92299624532292,-1.6110461912707625,0.6247405613985049
0,4,61.876618743169345,70.99195242710448,-0.4289426892906043,1.8234378216966896
0,5,23.89132461987193,5.7005942697636796,-0.5119720609211978,0.9780640038775192
0,6,78.64951096951161,63.5311795889929,-0.3690155741651291,0.4131898333708761
0,7,56.55927769964979,78.35702225006115,0.6645641581328279,-1.4066938499794053
0,8,65.1052920968042,11.683268964876152,-0.5293873353961087,1.7166141337945404
0,9,64.28223524941411,6.43372651607744,-0.02783488576062243,0.8925951439761142
0,10,55.87642753150635,21.068577589239567,-0.8809045548087326,-0.02073267271146595
0,11,66.86912128878183,29.931916569259144,-0.5600314044962449,-0.5952133265523218
0,12,93.48582434700526,87.76712965670168,-2.075421016446402,1.2116540256047912
0,13,39.86304172727992,58.08117221719535,1.8281763940141371,0.16746902667956154
0,14,21.897006365036496,-1.221440729719208,-0.8686339379222252,-1.2339048035153337
0,15,34.16956545250339,40.40670384018587,-0.0772668805507668,0.4962261661715459
0,16,72.40393252837045,16.339971535934172,0.9301434773706294,0.10772110358133768
0,17,46.17940033603824,96.21577743837278,0.07891950974271067,-1.183512956956277
0,18,60.60667430784456,54.07403295947581,-0.6189920384686683,-1.3258132561180527
0,19,50.137858386357486,40.201355144642484,-0.38142241773609536,0.7275177105090438
0,20,56.23094606244191,16.500597717679653,-1.1820579320253493,0.704981763330758
0,21,95.95440321459057,82.37133330694803,-1.076712419629327,-1.5768805540934188
0,22,23.846777880005103,38.137185663991474,1.1861147435704706,1.3779241431943594
0,23,54.59559421040939,56.34638856090795,-3.002335291223475,-0.08839141293956532
0,24,21.798892193224432,71.06936762145102,1.490160957870593,-1.305614972658171
0,25,31.934227474330925,49.79994128249649,-1.3592155683931462,-2.5275326879621494
0,26,65.14775779932006,51.456020131853876,-0.20068984960566771,1.1543228245916177
0,27,60.238759768184586,62.753545788082505,-0.8971271143282836,0.9127308943527717
0,28,14.582875014669106,18.026480225951154,0.6410677782838773,1.3972771150070271
0,29,33.41861763097432,27.302702971102782,-0.8121141796222427,0.3509734622860341
0,30,26.72829937434697,83.37665437111652,1.5623982681540929,1.43591275092411
