step,boid,pos_x,pos_y,vel_x,vel_y
0,0,83.18548644603459,12.789647787189011,0.2815681756205495,-0.07163774432319014
0,1,70.20538211570073,32.633807616629724,0.7145483960226751,-0.7766392490510419
0,2,41.250389229459294,8.35607101904387,0.24096747904089955,0.4055771627722351
0,3,37.83153765969747,46.717537306544926,-1.9611653344071986,-0.41604185216950973
0,4,24.51213205517191,37.261413957188076,0.6953378662767038,-0.5957116569958549
0,5,20.55626396681011,46.99711976092501,-0.41798203840761156,-0.37058765173678154
0,6,42.74499564640811,49.49024226296234,-0.26620182797230973,-0.05806076997430537
0,7,47.82146108373054,63.21698650874313,-1.9448488380240458,-0.10894807961226002
0,8,43.93097730821592,86.34040213803635,-0.13155199321705813,-0.6623540913142256
0,9,27.352097503657216,51.506367001580514,0.887974016932938,-0.12800289779461138
1,0,83.4429925411439,12.702755932215382,0.257506095109308,-0.08689185497363006
1,1,70.92082594567148,31.85776239504375,0.7154438299707465,-0.7760452215859761
1,2,41.37087296897975,8.558859600429988,0.12048373952044977,0.20278858138611755
1,3,35.125882979239265,46.39749158377216,-2.705654680458204,-0.3200457227727685
1,4,24.767503062978825,37.792979456768066,0.2553710078069146,0.5315654995799877
1,5,20.200019389989226,47.00974449988906,-0.35624457682088545,0.012624738964049698
1,6,41.4116584885327,49.8910997925612,-1.3333371578754074,0.40085752959885756
1,7,45.956421659226905,62.65148789606612,-1.8650394245036357,-0.5654986126770101
1,8,42.886173527933096,84.73746958800909,-1.0448037802828298,-1.6029325500272666
1,9,28.165416944896442,52.11694157241854,0.8133194412392261,0.6105745708380232
2,0,83.70676480279042,12.619994091066385,0.263772261646523,-0.08276184114899732
2,1,71.64392395315753,31.08675394243252,0.7230980074860481,-0.7710084526112315
2,2,41.43111483873997,8.660253891123046,0.060241869760224886,0.10139429069305878
2,3,32.637828292972024,45.94119999679174,-2.4880546862672395,-0.45629158698041966
2,4,24.551058116326583,38.87212827855752,-0.2164449466522409,1.07914882178945
2,5,18.779414299864822,47.998667669120245,-1.420605090124404,0.9889231692311884
2,6,40.96458943240917,50.44246647077673,-0.44706905612352865,0.5513666782155326
2,7,44.1302260095513,61.983582680076246,-1.8261956496756075,-0.6679052159898782
2,8,41.25471203798649,82.90335997657459,-1.6314614899466082,-1.8341096114344988
2,9,28.199877577292533,52.78595129552712,0.03446063239608943,0.6690097231085786
3,0,83.9787695007466,12.5426679563893,0.272004697956176,-0.07732613467708493
3,1,72.37569717954008,30.32145118365438,0.731773226382559,-0.7653027587781418
3,2,41.46123577362008,8.710951036469575,0.030120934880112443,0.05069714534652939
3,3,30.40052269187474,45.626619928374325,-2.2373056010972823,-0.31458006841741415
3,4,23.3199171259496,39.49152115525044,-1.2311409903769823,0.6193928766929193
3,5,18.20126897093324,49.06343592249047,-0.5781453289315834,1.0647682533702265
3,6,38.58565453755277,50.58100373728211,-2.378934894856396,0.1385372665053793
3,7,41.999916625118225,61.69820776362372,-2.1303093844330787,-0.28537491645252344
3,8,39.35178286442387,81.02170941316383,-1.9029291735626208,-1.8816505634107576
3,9,27.47476706430831,53.1892586214396,-0.7251105129842232,0.403307325912478
4,0,84.2598697773632,12.471348862357788,0.28110027661661774,-0.0713190940315126
4,1,73.11702280358266,29.562429673427186,0.7413256240425703,-0.7590215102271939
4,2,41.47629624106014,8.73629960914284,0.015060467440056222,0.025348572673264694
4,3,28.98028445236804,46.55226928093198,-1.420238239506702,0.9256493525576586
4,4,21.197425190617523,39.56584776355763,-2.122491935332077,0.07432660830718696
4,5,17.495253550789425,50.60624849823103,-0.7060154201438132,1.5428125757405637
4,6,36.131973875584364,51.07636593695894,-2.4536806619684066,0.4953621996768355
4,7,39.71449251100149,61.663535870582905,-2.285424114116736,-0.03467189304081403
4,8,37.59185457362726,79.64297136910946,-1.759928290796605,-1.3787380440543713
4,9,25.417092490139957,55.2042743551563,-2.0576745741683515,2.0150157337166994
5,0,84.5509923366319,12.406650096094095,0.2911225592686899,-0.06469876626369264
5,1,73.86889277623852,28.810340071955196,0.7518699726558687,-0.7520896014719899
5,2,41.483826474780166,8.748973895479473,0.007530233720028111,0.012674286336632347
5,3,26.65473144365762,46.81834989900616,-2.3255530087104193,0.26608061807418065
5,4,19.174293293203434,40.68525204869949,-2.023131897414089,1.1194042851418586
5,5,15.107149590754496,51.618286352455364,-2.3881039600349285,1.0120378542243333
5,6,33.801638854121585,52.06735481759419,-2.3303350214627825,0.99098888063525
5,7,36.74317074583839,62.13130429885821,-2.9713217651630943,0.4677684282753081
5,8,35.33326870244254,78.25688366140437,-2.2585858711847204,-1.3860877077050813
