step,boid,pos_x,pos_y,vel_x,vel_y
0,0,88.92486018242576,72.54556544076296,-1.0209667456112899,-0.37273071032459654
0,1,81.49154189150926,72.54406749387884,-0.8862456556400062,-0.5168282322470863
0,2,92.50107710344193,89.73840372272585,-1.1675790917927227,-0.6377539715643572
0,3,36.60138632134592,81.4639354907009,0.4318703123532578,-0.814072589501692
0,4,51.08579981750746,10.244666234585901,-0.42121925128601356,1.1219931570441353
0,5,24.299049436802427,28.190545308867193,1.1826573691642777,-0.19502255466999469
0,6,10.786199985284787,40.090368969297074,0.9237634065374959,0.21518475902969902
0,7,59.7409174198589,84.22352335722846,-0.8246306518242366,-1.6999138489712582
0,8,97.8934882293377,67.7078197672711,-1.4404100912091682,-0.0209575724641266
0,9,38.83126057541173,85.49401920480412,0.3203185459672806,-0.918654706503345
0,10,74.02191139953705,58.4476273684576,0.011453505154450205,-1.1314803654669428
0,11,50.88497940163744,81.3618605767875,-0.6955014020358334,-1.6439435754999276
0,12,26.51196588879049,22.175921389452427,0.7494550701179865,0.8546122522903348
0,13,24.79425289364958,89.67183547584743,0.3703574324064858,-0.9159385900564562
0,14,52.995281520906346,67.74586950694234,0.048438366330484706,-0.4029202030004592
0,15,32.99842747055933,15.34802409542951,0.3187618315027858,0.7404201384717607
0,16,66.2984709901611,61.38537433351,-1.0870468532406954,0.4213643194878526
0,17,18.096960927520733,22.36568001743426,0.6574167039194084,0.6663928831720356
0,18,30.09237706888858,31.041486381047747,0.6690590414630846,-0.9141801855033307
0,19,53.406200129972994,41.01771609088375,-0.3175230945605011,0.5015900482634704
0,20,24.483406048247108,64.71191291502213,1.307261945130416,-0.5092899155093611
0,21,35.266110255169444,25.295914506283097,-0.20391551065593583,0.9570104229410927
0,22,97.77176121725729,87.48685965958101,-0.8639619454459266,-1.3474998054826248
0,23,32.83355243530625,39.56023747220401,-0.5437970733699548,-0.5145579488773698
0,24,1.5442146178177105,44.69974310075012,1.4024357716015432,-0.3623190304717418
0,25,90.42727033604716,53.618549661254285,-1.2885532501423973,0.017341664123394773
0,26,72.36995250496133,11.484842172914885,0.2634227818925572,0.9763450938952891
0,27,83.86875925105159,34.582034167435744,-0.17196216956681543,0.3282935668732426
0,28,27.576757247242433,38.03567245763633,0.33897266122986514,-0.9717338178561207
0,29,87.37657063321626,20.506159539786324,-1.0891693851002193,0.7178215870891008
0,30,63.832718085978456,88.46314525487401,-0.7201992768014672,-1.509481831271892
0,31,90.94619869881704,48.50593131211516,-0.9964396437907328,0.6412213332680902
0,32,57.929818054937996,66.53672573994095,0.4173581486487199,0.4827311772190863
0,33,14.722899949951529,39.702433656570285,1.5403476479938227,-0.49801514882864684
0,34,70.73923781084132,13.733259873054596,0.33642840805624386,1.1027280020071961
0,35,6.006696347210802,77.98030319201834,1.354090656861404,-0.08312152807514894
0,36,42.26288113504624,31.488654888976974,0.13582924242266958,-0.7900592267537041
0,37,41.71898696947979,67.84996414245377,0.7119477219612513,-0.06445175373162615
0,38,50.17559231601552,27.696184147359318,-0.7674133243688794,-0.4033600111451233
0,39,61.28841391182171,67.43578822469432,-1.0805703004660185,-0.06689210040358706
0,40,31.07081790715335,6.1634867657506,1.391969439274991,1.1139898479763555
0,41,81.53087316056569,33.64399533240626,-0.9966230606925659,1.5880885192071648
0,42,77.726002917939,2.4181421464710855,-0.6048827206253284,1.507016782262676
0,43,74.64570032798392,17.517172593302902,-0.43252288306462067,1.8114982990787427
0,44,78.78824877694665,56.68571860847681,-1.4276091608960713,-0.12070584159234155
0,45,36.58248590930748,7.3314510437515485,0.8462950877375058,1.817164537194384
0,46,89.60202384488463,32.936930634121076,-1.083314697501156,0.27522677144501106
0,47,65.00950875548868,55.542130037409564,0.4767182165865791,0.23750424440543205
0,48,9.542396040142268,84.00351863874776,1.3265126554270945,-0.402486130621733
0,49,17.3687031259758,61.54844026297328,2.2295770734617477,-1.4077768043869647
1,0,88.01346696185581,71.90404509933342,-0.9113932205699471,-0.6415203414295398
1,1,80.5784152938105,72.06199991598223,-0.9131265976987675,-0.48206757789661603
1,2,91.6150607455021,87.59448452961695,-0.8860163579398221,-2.1439191931089003
1,3,36.78869518108317,80.29203733960628,0.18730885973724987,-1.1718981510946294
1,4,51.175636104281864,11.787937606520362,0.08983628677440558,1.54327137193446
1,5,25.5882550100012,28.377150777050637,1.2892055731987728,0.18660546818344476
1,6,12.54824748569398,39.14560712856841,1.7620475004091927,-0.9447618407286665
1,7,59.22153385803788,82.41925300460017,-0.5193835618210263,-1.8042703526282933
1,8,96.09917425804022,66.86336647451375,-1.7943139712974818,-0.8444532927573539
1,9,38.92342813055751,84.39903545122398,0.09216755514577663,-1.0949837535801425
1,10,73.95266063943582,57.269000419320854,-0.06925076010122883,-1.1786269491367485
1,11,50.77082180399278,79.60482378913363,-0.11415759764465838,-1.757036787653867
1,12,27.773491078822747,22.6757604674013,1.2615251900322577,0.4998390779488733
1,13,26.37158392442044,87.98038650187347,1.5773310307708595,-1.6914489739739553
1,14,53.15365899254272,67.02366145945378,0.15837747163637272,-0.7222080474885655
1,15,33.66169057690093,16.108334501769498,0.663263106341603,0.7603104063399875
1,16,66.07149299049661,61.977259487358914,-0.22697799966449916,0.5918851538489127
1,17,19.816300651193696,22.62132721187557,1.7193397236729626,0.25564719444131034
1,18,31.245008973223182,30.279211982034624,1.1526319043346027,-0.7622743990131218
1,19,53.400806789266504,41.58767574927694,-0.005393340706490002,0.5699596583931892
1,20,25.905461737138875,63.27530020654621,1.4220556888917666,-1.4366127084759137
1,21,34.9491243537437,26.09964723926558,-0.31698590142574523,0.8037327329824834
1,22,95.7138534190987,86.08349813486541,-2.0579077981586007,-1.4033615247156024
1,23,32.60118733444791,38.47094225968433,-0.23236510085834738,-1.0892952125196813
1,24,4.247842846299184,43.0674630836024,2.7036282284814734,-1.6322800171477183
1,25,89.13838432092554,53.69117802214177,-1.2888860151216153,0.07262836088748464
1,26,71.80157721468089,13.402512892122804,-0.5683752902804459,1.91767071920792
1,27,81.95639629232811,35.885321579555225,-1.9123629587234736,1.3032874121194804
1,28,28.964912410324185,36.7898300329468,1.3881551630817535,-1.2458424246895308
1,29,85.90404562636266,22.589966877353095,-1.4725250068536002,2.0838073375667703
1,30,63.46390035837458,86.84428036937892,-0.36881772760387277,-1.6188648854950825
1,31,89.07295488529905,48.47135047129809,-1.8732438135179819,-0.03458084081706958
1,32,58.22611973464144,67.07904176757934,0.2963016797034466,0.542316027638398
1,33,16.303122790071125,38.58390968935501,1.5802228401195975,-1.118523967215273
1,34,70.43914555219075,15.928280070502723,-0.30009225865056366,2.1950201974481267
1,35,8.565327278262835,76.66218077303309,2.558630931052032,-1.3181224189852556
1,36,42.094274669627865,30.973491007877854,-0.16860646541837643,-0.5151638810991211
1,37,42.850991475883525,67.29811733413408,1.1320045064037343,-0.5518468083196992
1,38,49.32579378535787,27.398819138317958,-0.8497985306576542,-0.29736500904135943
1,39,60.627439739828596,67.75981647545395,-0.6609741719931148,0.32402825075963027
1,40,31.942138545302793,7.606712295514624,0.8713206381494432,1.4432255297640246
1,41,79.97915130347992,34.909976771828866,-1.5517218570857674,1.265981439422605
1,42,76.83954721284968,5.8051056871011895,-0.8864557050893214,3.3869635406301035
1,43,73.01780465472697,19.78140516267672,-1.6278956732569374,2.2642325693738155
1,44,77.3508714210727,56.598917057683664,-1.4373773558739504,-0.08680155079314494
1,45,37.11895132886182,9.159474606174182,0.5364654195543398,1.8280235624226329
1,46,87.41397988813314,34.22408618353597,-2.1880439567514904,1.2871555494148876
1,47,65.18782106524091,56.20457495814412,0.17831230975223067,0.6624449207345543
1,48,11.776564651170592,82.14278540326565,2.234168611028324,-1.8607332354821131
1,49,19.53579481741971,59.92627534924294,2.16709169144391,-1.6221649137303378
2,0,85.94978864740648,71.7243386156895,-2.0636783144493283,-0.17970648364391084
2,1,79.74467089370657,70.49725774155702,-0.8337444001039238,-1.5647421744252035
2,2,89.71072676056605,85.50206411814094,-1.9043339849360592,-2.092420411476014
2,3,38.47195002071546,78.33604467147141,1.6832548396322902,-1.955992668134864
2,4,50.76747557919247,13.321098922556699,-0.408160525089394,1.5331613160363369
2,5,26.90589060966115,27.852329373526114,1.317635599659953,-0.5248214035245242
2,6,14.397034697291193,38.476678290144505,1.8487872115972133,-0.6689288384238996
2,7,59.120435363189884,80.54518351748733,-0.10109849484799321,-1.8740694871128365
2,8,94.30135641858307,66.06289390483195,-1.7978178394571467,-0.8004725696818008
2,9,40.54022568601681,82.36622984281252,1.6167975554593024,-2.032805608411464
2,10,72.53126616551837,56.27956737932266,-1.4213944739174385,-0.9894330399981979
2,11,51.13344638116718,77.6672856966035,0.3626245771744001,-1.9375380925301267
2,12,29.040827073529314,23.16798369517501,1.267335994706566,0.49222322777371164
2,13,28.746265082981786,86.14180391471837,2.374681158561346,-1.8385825871551034
2,14,53.4843865384365,65.87736794388111,0.33072754589378317,-1.1462935155726601
2,15,34.19011791536025,16.85404889785649,0.5284273384593134,0.7457143960869909
2,16,66.2036926658175,62.36083939560655,0.13219967532089005,0.3835799082476353
2,17,21.50537999110158,22.933801269459835,1.689079339907883,0.31247405758426483
2,18,32.1180936439732,29.420466789252192,0.873084670750013,-0.858745192782431
2,19,53.35768593285279,42.17677947917784,-0.0431208564137161,0.5891037299008953
2,20,29.22586166637193,61.452877642865424,3.3203999292330555,-1.8224225636807878
2,21,34.530504712006554,26.739926477936447,-0.41861964173714716,0.6402792386708662
2,22,93.96577194002829,84.35720027067684,-1.748081479070403,-1.7262978641885651
2,23,32.728497637249674,37.00579842503631,0.12731030280176647,-1.465143834648015
2,24,7.042154789080392,41.643594959729654,2.7943119427812086,-1.4238681238727418
2,25,86.05272782786534,54.39358208596589,-3.085656493060198,0.7024040638241162
2,26,70.39976462158869,15.969460183330517,-1.401812593092198,2.566947291207713
2,27,80.01250548423855,37.11300749156502,-1.9438908080895647,1.227685912009796
2,28,30.23100367669002,35.50816096012448,1.266091266365833,-1.2816690728223277
2,29,83.54864100858389,24.138065635451806,-2.355404617778777,1.5480987580987098
2,30,63.40034173150769,85.10466682563943,-0.06355862686689123,-1.739613543739499
2,31,86.9952518773891,49.48362244939755,-2.0777030079099665,1.012271978099461
2,32,59.05167706155939,67.39301706677583,0.8255573269179484,0.3139752991964918
2,33,18.31241800159721,37.99200849800119,2.009295211526083,-0.5919011913538228
2,34,69.47795006870042,18.665778482286928,-0.9611954834903302,2.7374984117842054
